frequency,raw
601.09,-3.94856
607.10,-3.83067
613.17,-3.68896
619.30,-3.57071
625.50,-3.42759
631.75,-3.20132
638.07,-3.05349
644.45,-2.86641
650.89,-2.70989
657.40,-2.50036
663.98,-2.30130
670.62,-2.14087
677.32,-1.98303
684.10,-1.83222
690.94,-1.62818
697.85,-1.55467
704.83,-1.41815
711.87,-1.31061
718.99,-1.21622
726.18,-1.11939
733.44,-1.10389
740.78,-0.99966
748.19,-1.00497
755.67,-0.86798
763.23,-0.91506
770.86,-0.86108
778.57,-0.78960
786.35,-0.76628
794.22,-0.71178
802.16,-0.64863
810.18,-0.59042
818.28,-0.55980
826.46,-0.51856
834.73,-0.46053
843.08,-0.40943
851.51,-0.39151
860.02,-0.32106
868.62,-0.28912
877.31,-0.25291
886.08,-0.20160
894.94,-0.20087
903.89,-0.12902
912.93,-0.13977
922.06,-0.10520
931.28,-0.08430
940.59,-0.05743
950.00,-0.02331
959.50,-0.06035
969.09,-0.02251
978.78,-0.02660
988.57,-0.02986
998.46,-0.00574
1008.44,0.03146
1018.53,0.02212
1028.71,0.02230
1039.00,0.06334
1049.39,0.11027
1059.88,0.17380
1070.48,0.25609
1081.19,0.35529
1092.00,0.42872
1102.92,0.52371
1113.95,0.52694
1125.09,0.56009
1136.34,0.67861
1147.70,0.75241
1159.18,0.81098
1170.77,0.83398
1182.48,0.88772
1194.30,0.94328
1206.25,1.04182
1218.31,1.14460
1230.49,1.24882
1242.80,1.39195
1255.22,1.51376
1267.78,1.66225
1280.45,1.75028
1293.26,1.89394
1306.19,1.98470
1319.25,2.07481
1332.45,2.18189
1345.77,2.25571
1359.23,2.27936
1372.82,2.32144
1386.55,2.36550
1400.41,2.39314
1414.42,2.44290
1428.56,2.47858
1442.85,2.50758
1457.28,2.55188
1471.85,2.56460
1486.57,2.56828
1501.43,2.61334
1516.45,2.66316
1531.61,2.71687
1546.93,2.76432
1562.40,2.84736
1578.02,2.92385
1593.80,2.98220
1609.74,3.05426
1625.84,3.13101
1642.10,3.18014
1658.52,3.25125
1675.10,3.28203
1691.85,3.36011
1708.77,3.40843
1725.86,3.46812
1743.12,3.55822
1760.55,3.64447
1778.15,3.71720
1795.94,3.79755
1813.90,3.91182
1832.03,4.03443
1850.36,4.13819
1868.86,4.26025
1887.55,4.40523
1906.42,4.51413
1925.49,4.64362
1944.74,4.78627
1964.19,4.89054
1983.83,5.02729
2003.67,5.18358
2023.71,5.34890
2043.94,5.56941
2064.38,5.78076
2085.03,6.00177
2105.88,6.24255
2126.94,6.49212
2148.20,6.75157
2169.69,6.96403
2191.38,7.18918
2213.30,7.36962
2235.43,7.57435
2257.78,7.73822
2280.36,7.90597
2303.17,8.05399
2326.20,8.20711
2349.46,8.33063
2372.95,8.39509
2396.68,8.45876
2420.65,8.47479
2444.86,8.52994
2469.31,8.58228
2494.00,8.64659
2518.94,8.74911
2544.13,8.85487
2569.57,9.02034
2595.27,9.17995
2621.22,9.35495
2647.43,9.52763
2673.90,9.67073
2700.64,9.82815
2727.65,9.97080
2754.93,10.11042
2782.48,10.21435
2810.30,10.32084
2838.40,10.38805
2866.79,10.41420
2895.46,10.46985
2924.41,10.51240
2953.65,10.55769
2983.19,10.65356
3013.02,10.76318
3043.15,10.88712
3073.58,11.04165
3104.32,11.20954
3135.36,11.37169
3166.72,11.52914
3198.38,11.68768
3230.37,11.79524
3262.67,11.88178
3295.30,11.96843
3328.25,11.96005
3361.53,11.95060
3395.15,11.87056
3429.10,11.73607
3463.39,11.58603
3498.03,11.40016
3533.01,11.15818
3568.34,10.90024
3604.02,10.55021
3640.06,10.21596
3676.46,9.82768
3713.22,9.38771
3750.36,8.94373
3787.86,8.46018
3825.74,7.94411
3864.00,7.40726
3902.64,6.86556
3941.66,6.32736
3981.08,5.80855
4020.89,5.32467
4061.10,4.86153
4101.71,4.42580
4142.73,4.02755
4184.15,3.63606
4226.00,3.25433
4268.26,2.89333
4310.94,2.49764
4354.05,2.10318
4397.59,1.64324
4441.56,1.13657
4485.98,0.62032
4530.84,0.09613
4576.15,-0.39247
4621.91,-0.83691
4668.13,-1.23550
4714.81,-1.58078
4761.96,-1.85897
4809.58,-2.10789
4857.67,-2.28239
4906.25,-2.41607
4955.31,-2.54998
5004.87,-2.66122
5054.91,-2.79798
5105.46,-2.94034
5156.52,-3.06745
5208.08,-3.20841
5260.16,-3.33601
5312.77,-3.48057
5365.89,-3.60727
5419.55,-3.73953
5473.75,-3.85901
5528.49,-3.98898
5583.77,-4.10664
5639.61,-4.20639
5696.00,-4.31118
5752.96,-4.39992
5810.49,-4.47842
5868.60,-4.54683
5927.28,-4.63083
5986.56,-4.69963
6046.42,-4.77793
6106.89,-4.85797
6167.96,-4.94080
6229.64,-5.00568
6291.93,-5.07011
6354.85,-5.11883
6418.40,-5.16222
6482.58,-5.18703
6547.41,-5.21829
6612.88,-5.25153
