frequency,raw
512.62,0.83147
517.75,0.78268
522.93,0.76119
528.16,0.73804
533.44,0.71656
538.77,0.68569
544.16,0.66329
549.60,0.62735
555.10,0.60722
560.65,0.57594
566.25,0.56043
571.92,0.53295
577.64,0.48477
583.41,0.48121
589.25,0.46843
595.14,0.44048
601.09,0.40233
607.10,0.39051
613.17,0.38330
619.30,0.36583
625.50,0.33584
631.75,0.33558
638.07,0.32928
644.45,0.30283
650.89,0.28281
657.40,0.28143
663.98,0.27803
670.62,0.26024
677.32,0.25512
684.10,0.25848
690.94,0.26001
697.85,0.25097
704.83,0.27494
711.87,0.29071
718.99,0.28701
726.18,0.29331
733.44,0.33208
740.78,0.36492
748.19,0.38291
755.67,0.40122
763.23,0.43729
770.86,0.48973
778.57,0.52507
786.35,0.54475
794.22,0.59251
802.16,0.62177
810.18,0.65986
818.28,0.68238
826.46,0.68585
834.73,0.70573
843.08,0.69133
851.51,0.67128
860.02,0.65663
868.62,0.63544
877.31,0.59062
886.08,0.54284
894.94,0.48219
903.89,0.41617
912.93,0.37509
922.06,0.32073
931.28,0.28531
940.59,0.22648
950.00,0.16058
959.50,0.12717
969.09,0.10265
978.78,0.07640
988.57,0.04033
998.46,0.00280
1008.44,-0.01534
1018.53,-0.02822
1028.71,-0.03880
1039.00,-0.05846
1049.39,-0.07686
1059.88,-0.08251
1070.48,-0.08107
1081.19,-0.07566
1092.00,-0.07334
1102.92,-0.06481
1113.95,-0.06290
1125.09,-0.04372
1136.34,-0.03098
1147.70,-0.01249
1159.18,0.00823
1170.77,0.02495
1182.48,0.03470
1194.30,0.05097
1206.25,0.09431
1218.31,0.11869
1230.49,0.15185
1242.80,0.17714
1255.22,0.21712
1267.78,0.27734
1280.45,0.33333
1293.26,0.40467
1306.19,0.46264
1319.25,0.56168
1332.45,0.65049
1345.77,0.74988
1359.23,0.87363
1372.82,1.00502
1386.55,1.15638
1400.41,1.31998
1414.42,1.48922
1428.56,1.67206
1442.85,1.86003
1457.28,2.06172
1471.85,2.26472
1486.57,2.46544
1501.43,2.66794
1516.45,2.86124
1531.61,3.06358
1546.93,3.25717
1562.40,3.43638
1578.02,3.59057
1593.80,3.73487
1609.74,3.90094
1625.84,4.03238
1642.10,4.16561
1658.52,4.28546
1675.10,4.40372
1691.85,4.49788
