frequency,raw
538.77,1.31362
544.16,1.29214
549.60,1.26470
555.10,1.25258
560.65,1.22322
566.25,1.20655
571.92,1.18041
577.64,1.14552
583.41,1.11180
589.25,1.09268
595.14,1.07574
601.09,1.07679
607.10,1.06019
613.17,1.03980
619.30,1.01387
625.50,0.99481
631.75,0.97089
638.07,0.94438
644.45,0.92061
650.89,0.90356
657.40,0.88768
663.98,0.87182
670.62,0.85156
677.32,0.84765
684.10,0.84249
690.94,0.82820
697.85,0.78870
704.83,0.78615
711.87,0.79435
718.99,0.79655
726.18,0.81711
733.44,0.84720
740.78,0.85789
748.19,0.86811
755.67,0.89434
763.23,0.92543
770.86,0.96067
778.57,0.98757
786.35,1.01042
794.22,1.04908
802.16,1.05303
810.18,1.05799
818.28,1.05332
826.46,1.03046
834.73,1.02243
843.08,0.98613
851.51,0.94403
860.02,0.88531
868.62,0.83342
877.31,0.77305
886.08,0.70570
894.94,0.63005
903.89,0.54730
912.93,0.47266
922.06,0.40522
931.28,0.34179
940.59,0.27397
950.00,0.21412
959.50,0.15449
969.09,0.09190
978.78,0.05356
988.57,0.03132
998.46,0.00161
1008.44,-0.00885
1018.53,-0.03158
1028.71,-0.02662
1039.00,-0.02691
1049.39,-0.01952
1059.88,0.00417
1070.48,0.02670
1081.19,0.03534
1092.00,0.05466
1102.92,0.08427
1113.95,0.10476
1125.09,0.13367
1136.34,0.14022
1147.70,0.17516
1159.18,0.20737
1170.77,0.23727
1182.48,0.27180
1194.30,0.31324
1206.25,0.37330
1218.31,0.41032
1230.49,0.45152
1242.80,0.48202
1255.22,0.51637
1267.78,0.56082
1280.45,0.60938
1293.26,0.65897
1306.19,0.71103
1319.25,0.78931
1332.45,0.85460
1345.77,0.90918
1359.23,0.97887
1372.82,1.05705
1386.55,1.12904
1400.41,1.19730
1414.42,1.27367
1428.56,1.34876
1442.85,1.43542
1457.28,1.52300
1471.85,1.61621
1486.57,1.71730
1501.43,1.82609
1516.45,1.91903
1531.61,2.01235
1546.93,2.08830
1562.40,2.15533
1578.02,2.19294
1593.80,2.22029
1609.74,2.26402
1625.84,2.28836
1642.10,2.31904
1658.52,2.31699
1675.10,2.32489
1691.85,2.31403
1708.77,2.31681
1725.86,2.32080
1743.12,2.30914
1760.55,2.32136
1778.15,2.31228
1795.94,2.31954
1813.90,2.35217
1832.03,2.36008
1850.36,2.40345
1868.86,2.44567
1887.55,2.49063
1906.42,2.53603
1925.49,2.57685
1944.74,2.61776
1964.19,2.67396
1983.83,2.72576
2003.67,2.77035
2023.71,2.82042
2043.94,2.86282
2064.38,2.90125
2085.03,2.94896
2105.88,3.01053
2126.94,3.07423
2148.20,3.14182
2169.69,3.20374
2191.38,3.26980
2213.30,3.34768
2235.43,3.42359
2257.78,3.48897
2280.36,3.57588
2303.17,3.65188
2326.20,3.74777
2349.46,3.86538
2372.95,3.95388
2396.68,4.04502
2420.65,4.14990
2444.86,4.26367
2469.31,4.38229
2494.00,4.51486
2518.94,4.63133
2544.13,4.74568
2569.57,4.88032
2595.27,5.00655
2621.22,5.15336
2647.43,5.27986
2673.90,5.40381
2700.64,5.52688
2727.65,5.66232
2754.93,5.79043
2782.48,5.91784
2810.30,6.05013
2838.40,6.13729
2866.79,6.22965
2895.46,6.30951
2924.41,6.38207
2953.65,6.43985
2983.19,6.49652
3013.02,6.53594
3043.15,6.54789
3073.58,6.56295
3104.32,6.58527
3135.36,6.57531
3166.72,6.55576
3198.38,6.51025
3230.37,6.46866
3262.67,6.40509
3295.30,6.37067
3328.25,6.31012
3361.53,6.23928
3395.15,6.16509
3429.10,6.08577
3463.39,5.99008
3498.03,5.91728
3533.01,5.82663
3568.34,5.72757
3604.02,5.62613
3640.06,5.52452
3676.46,5.41718
3713.22,5.32182
3750.36,5.22370
3787.86,5.11378
3825.74,5.00893
3864.00,4.90352
3902.64,4.79149
3941.66,4.69524
3981.08,4.61996
4020.89,4.52896
4061.10,4.44007
4101.71,4.34342
4142.73,4.26056
4184.15,4.15183
4226.00,4.06149
4268.26,3.96272
4310.94,3.84896
4354.05,3.74540
4397.59,3.64628
4441.56,3.54676
4485.98,3.45591
4530.84,3.36758
4576.15,3.31074
4621.91,3.24051
4668.13,3.18593
4714.81,3.14547
4761.96,3.09747
4809.58,3.07738
4857.67,3.04127
4906.25,3.02422
4955.31,3.00231
5004.87,2.99791
5054.91,3.01526
5105.46,3.02644
5156.52,3.05679
5208.08,3.10200
5260.16,3.16497
5312.77,3.24191
5365.89,3.32055
5419.55,3.42784
5473.75,3.56399
5528.49,3.70114
5583.77,3.85468
5639.61,4.01230
5696.00,4.19483
5752.96,4.37619
5810.49,4.55660
5868.60,4.73996
5927.28,4.92346
5986.56,5.09300
6046.42,5.22969
6106.89,5.32467
6167.96,5.41309
6229.64,5.46863
6291.93,5.47871
6354.85,5.43176
6418.40,5.35680
6482.58,5.22111
6547.41,5.05520
6612.88,4.86742
6679.01,4.65822
6745.80,4.41770
6813.26,4.16233
6881.39,3.90140
6950.21,3.66117
7019.71,3.42945
7089.91,3.20709
7160.81,2.97599
7232.41,2.74083
7304.74,2.50871
7377.79,2.27214
7451.56,2.02678
7526.08,1.78673
7601.34,1.54334
7677.35,1.29853
7754.13,1.04204
7831.67,0.78046
7909.98,0.50778
7989.08,0.24786
8068.98,-0.04160
8149.67,-0.33416
8231.16,-0.62128
8313.47,-0.90107
8396.61,-1.17274
8480.57,-1.43702
8565.38,-1.70931
8651.03,-1.97717
8737.54,-2.23149
8824.92,-2.48096
8913.17,-2.73959
9002.30,-2.97794
9092.32,-3.23571
9183.25,-3.48650
9275.08,-3.74512
9367.83,-3.99572
9461.51,-4.23548
9556.12,-4.47502
9651.68,-4.71650
9748.20,-4.94510
9845.68,-5.16289
9944.14,-5.35623
10043.58,-5.54778
10144.02,-5.70832
10245.46,-5.85347
10347.91,-5.98206
10451.39,-6.11447
10555.91,-6.23864
10661.46,-6.35536
10768.08,-6.48288
10875.76,-6.60693
10984.52,-6.71399
11094.36,-6.83043
11205.31,-6.94095
11317.36,-7.05705
11430.53,-7.16618
11544.84,-7.27701
11660.29,-7.37886
11776.89,-7.47861
11894.66,-7.54323
12013.60,-7.61196
12133.74,-7.66787
12255.08,-7.72975
12377.63,-7.77677
12501.41,-7.81947
12626.42,-7.86589
12752.68,-7.90158
12880.21,-7.94313
13009.01,-7.97695
13139.10,-8.00899
13270.49,-8.02496
13403.20,-8.02864
13537.23,-8.03362
13672.60,-8.04007
13809.33,-8.03221
13947.42,-8.01966
14086.90,-8.00524
14227.77,-7.97209
14370.04,-7.93237
14513.74,-7.90200
14658.88,-7.86122
14805.47,-7.81804
14953.52,-7.75840
15103.06,-7.74348
15254.09,-7.74254
15406.63,-7.73427
15560.70,-7.72262
15716.30,-7.70382
15873.47,-7.68329
16032.20,-7.66881
16192.52,-7.74366
16354.45,-7.78750
16517.99,-7.83637
16683.17,-7.89780
16850.01,-7.93014
17018.51,-7.98787
17188.69,-8.11752
17360.58,-8.27378
17534.18,-8.41939
17709.53,-8.54571
17886.62,-8.67732
18065.49,-8.85105
18246.14,-9.08113
18428.60,-9.32875
18612.89,-9.56203
18799.02,-9.78726
18987.01,-9.98880
19176.88,-10.30362
19368.65,-10.62725
19562.33,-10.92576
19757.96,-11.20428
19955.54,-11.51924
