frequency,raw
11894.66,-8.71452
12013.60,-8.91180
12133.74,-9.09631
12255.08,-9.28976
12377.63,-9.47075
12501.41,-9.64929
12626.42,-9.83501
12752.68,-10.00868
12880.21,-10.19573
13009.01,-10.37365
13139.10,-10.55175
13270.49,-10.71634
13403.20,-10.87102
13537.23,-11.03200
13672.60,-11.19021
13809.33,-11.33674
13947.42,-11.48602
14086.90,-11.63700
14227.77,-11.76854
14370.04,-11.89559
14513.74,-12.02955
14658.88,-12.15619
14805.47,-12.28934
14953.52,-12.40645
15103.06,-12.56237
15254.09,-12.73716
15406.63,-12.91497
15560.70,-13.07874
15716.30,-13.25329
15873.47,-13.42098
16032.20,-13.59446
16192.52,-13.85756
16354.45,-14.09661
16517.99,-14.34656
16683.17,-14.60032
16850.01,-14.83598
17018.51,-15.09669
17188.69,-15.43391
17360.58,-15.79236
17534.18,-16.14778
17709.53,-16.47778
17886.62,-16.82778
18065.49,-17.22021
18246.14,-17.66813
18428.60,-18.13689
18612.89,-18.58092
18799.02,-19.04585
18987.01,-19.48036
19176.88,-20.01209
19368.65,-20.56090
19562.33,-21.08639
19757.96,-21.61273
19955.54,-22.14684
