frequency,raw
1868.86,4.07045
1887.55,4.11952
1906.42,4.18800
1925.49,4.25003
1944.74,4.31188
1964.19,4.39299
1983.83,4.47630
2003.67,4.55834
2023.71,4.63660
2043.94,4.71355
2064.38,4.78646
2085.03,4.88123
2105.88,4.97129
2126.94,5.07568
2148.20,5.16710
2169.69,5.27706
2191.38,5.36308
2213.30,5.47425
2235.43,5.57938
2257.78,5.66188
2280.36,5.77553
2303.17,5.89241
2326.20,6.00970
2349.46,6.16100
2372.95,6.27646
2396.68,6.40681
2420.65,6.55468
2444.86,6.68959
2469.31,6.83827
2494.00,6.99881
2518.94,7.13353
2544.13,7.28320
2569.57,7.43673
2595.27,7.58769
2621.22,7.75178
2647.43,7.89134
2673.90,8.02894
2700.64,8.16109
2727.65,8.29209
2754.93,8.42768
2782.48,8.53768
2810.30,8.64945
2838.40,8.70351
2866.79,8.76150
2895.46,8.81355
2924.41,8.85301
2953.65,8.86816
2983.19,8.86825
3013.02,8.85592
3043.15,8.81467
3073.58,8.78002
3104.32,8.74117
3135.36,8.68154
3166.72,8.61501
3198.38,8.52487
3230.37,8.42760
3262.67,8.34059
3295.30,8.25599
3328.25,8.16700
3361.53,8.06521
3395.15,7.96022
3429.10,7.84377
3463.39,7.71371
3498.03,7.61370
3533.01,7.50589
3568.34,7.39059
3604.02,7.27737
3640.06,7.17823
3676.46,7.07485
3713.22,6.97857
3750.36,6.90322
3787.86,6.80076
3825.74,6.73393
3864.00,6.64565
3902.64,6.56530
3941.66,6.51552
3981.08,6.46730
4020.89,6.42793
4061.10,6.38876
4101.71,6.34999
4142.73,6.33621
4184.15,6.31110
4226.00,6.30861
4268.26,6.29530
4310.94,6.30615
4354.05,6.31046
4397.59,6.32987
4441.56,6.36109
4485.98,6.39172
4530.84,6.42818
4576.15,6.49351
4621.91,6.55513
4668.13,6.63514
4714.81,6.72265
4761.96,6.81859
4809.58,6.95608
4857.67,7.07705
4906.25,7.22295
4955.31,7.36155
5004.87,7.52175
5054.91,7.72830
5105.46,7.90591
5156.52,8.11049
5208.08,8.34407
5260.16,8.58756
5312.77,8.83499
5365.89,9.04929
5419.55,9.26870
5473.75,9.45558
5528.49,9.61982
5583.77,9.71950
5639.61,9.77048
5696.00,9.75134
5752.96,9.65385
5810.49,9.47735
5868.60,9.21712
5927.28,8.90005
5986.56,8.52952
6046.42,8.09685
6106.89,7.62015
6167.96,7.16652
6229.64,6.69443
6291.93,6.24381
6354.85,5.83982
6418.40,5.46508
6482.58,5.11633
6547.41,4.82529
6612.88,4.56669
6679.01,4.34120
6745.80,4.13033
6813.26,3.92764
6881.39,3.74259
6950.21,3.58615
7019.71,3.42353
7089.91,3.25863
7160.81,3.06219
7232.41,2.82786
7304.74,2.58961
7377.79,2.31483
7451.56,2.02309
7526.08,1.72963
7601.34,1.42212
7677.35,1.12118
7754.13,0.81085
7831.67,0.52063
7909.98,0.22322
7989.08,-0.04143
8068.98,-0.31242
8149.67,-0.57130
8231.16,-0.80777
8313.47,-1.03152
8396.61,-1.23128
8480.57,-1.42159
8565.38,-1.62661
8651.03,-1.82377
8737.54,-2.02098
8824.92,-2.20918
8913.17,-2.40998
9002.30,-2.59961
9092.32,-2.81350
9183.25,-3.03423
9275.08,-3.27371
9367.83,-3.52255
9461.51,-3.77327
9556.12,-4.05551
9651.68,-4.35432
9748.20,-4.66096
9845.68,-4.97311
9944.14,-5.27062
10043.58,-5.57018
10144.02,-5.83686
10245.46,-6.09391
10347.91,-6.32978
10451.39,-6.56722
10555.91,-6.79772
10661.46,-7.02041
10768.08,-7.25512
10875.76,-7.48640
10984.52,-7.70608
11094.36,-7.92521
11205.31,-8.14225
11317.36,-8.36471
11430.53,-8.57948
11544.84,-8.79451
11660.29,-9.00173
11776.89,-9.20981
11894.66,-9.38986
12013.60,-9.57719
12133.74,-9.75836
12255.08,-9.94738
12377.63,-10.12403
12501.41,-10.30984
12626.42,-10.49745
12752.68,-10.67727
12880.21,-10.86446
13009.01,-11.05800
13139.10,-11.25168
13270.49,-11.42888
13403.20,-11.59797
13537.23,-11.78123
13672.60,-11.96306
13809.33,-12.13211
13947.42,-12.30345
14086.90,-12.47339
14227.77,-12.62487
14370.04,-12.76410
14513.74,-12.91386
14658.88,-13.05082
14805.47,-13.18376
14953.52,-13.31047
15103.06,-13.46867
15254.09,-13.64304
15406.63,-13.81923
15560.70,-13.99070
15716.30,-14.16651
15873.47,-14.33303
16032.20,-14.51200
16192.52,-14.77575
16354.45,-15.01995
16517.99,-15.27087
16683.17,-15.52811
16850.01,-15.76480
17018.51,-16.02579
17188.69,-16.37166
17360.58,-16.73049
17534.18,-17.08305
17709.53,-17.42377
17886.62,-17.77361
18065.49,-18.16606
18246.14,-18.61349
18428.60,-19.07625
18612.89,-19.52962
18799.02,-19.99308
18987.01,-20.43403
19176.88,-20.96548
19368.65,-21.51010
19562.33,-22.04079
19757.96,-22.56605
19955.54,-23.09819
