frequency,raw
571.92,1.74439
577.64,1.69424
583.41,1.66725
589.25,1.59659
595.14,1.52229
601.09,1.49910
607.10,1.45595
613.17,1.38245
619.30,1.34393
625.50,1.28379
631.75,1.22908
638.07,1.17070
644.45,1.12678
650.89,1.09518
657.40,1.06162
663.98,0.98739
670.62,0.93392
677.32,0.92484
684.10,0.88086
690.94,0.84608
697.85,0.81779
704.83,0.80389
711.87,0.79015
718.99,0.75178
726.18,0.73134
733.44,0.71663
740.78,0.73737
748.19,0.73114
755.67,0.72624
763.23,0.73848
770.86,0.76004
778.57,0.77490
786.35,0.76316
794.22,0.80722
802.16,0.81606
810.18,0.84215
818.28,0.82212
826.46,0.80191
834.73,0.80030
843.08,0.77133
851.51,0.74511
860.02,0.70988
868.62,0.65411
877.31,0.58146
886.08,0.50376
894.94,0.44249
903.89,0.38248
912.93,0.33578
922.06,0.26283
931.28,0.20832
940.59,0.14378
950.00,0.10733
959.50,0.07495
969.09,0.05358
978.78,0.03697
988.57,0.03154
998.46,-0.00447
1008.44,0.02448
1018.53,0.02059
1028.71,0.03514
1039.00,0.03743
1049.39,0.04601
1059.88,0.07420
1070.48,0.09145
1081.19,0.11379
1092.00,0.13195
1102.92,0.16213
1113.95,0.16401
1125.09,0.20238
1136.34,0.20949
1147.70,0.24323
1159.18,0.26970
1170.77,0.29165
1182.48,0.31324
1194.30,0.32478
1206.25,0.36875
1218.31,0.38268
1230.49,0.43329
1242.80,0.44320
1255.22,0.47226
1267.78,0.53580
1280.45,0.57749
1293.26,0.63862
1306.19,0.68105
1319.25,0.75883
1332.45,0.82497
1345.77,0.91584
1359.23,1.01250
1372.82,1.12033
1386.55,1.24832
1400.41,1.36683
1414.42,1.51751
1428.56,1.65492
1442.85,1.82184
1457.28,1.99498
1471.85,2.16284
1486.57,2.33538
1501.43,2.51446
1516.45,2.69416
1531.61,2.89585
1546.93,3.06120
1562.40,3.24636
1578.02,3.38237
1593.80,3.53038
1609.74,3.68240
1625.84,3.81292
1642.10,3.94515
1658.52,4.06925
1675.10,4.17748
1691.85,4.26742
1708.77,4.37719
1725.86,4.49700
1743.12,4.60358
1760.55,4.72202
1778.15,4.82339
1795.94,4.93472
1813.90,5.06593
1832.03,5.16490
1850.36,5.28494
1868.86,5.38841
1887.55,5.51125
1906.42,5.60754
1925.49,5.69890
1944.74,5.79985
1964.19,5.89432
1983.83,5.98625
2003.67,6.05901
2023.71,6.14180
2043.94,6.21915
2064.38,6.27888
2085.03,6.34368
2105.88,6.41875
2126.94,6.47943
2148.20,6.53092
2169.69,6.57885
2191.38,6.62685
2213.30,6.68439
2235.43,6.72955
2257.78,6.74811
2280.36,6.79192
2303.17,6.83473
