frequency,raw
5583.77,10.40608
5639.61,10.46670
5696.00,10.47601
5752.96,10.39861
5810.49,10.23438
5868.60,10.00823
5927.28,9.70459
5986.56,9.36297
6046.42,8.96174
6106.89,8.51157
6167.96,8.08776
6229.64,7.65284
6291.93,7.24105
6354.85,6.85713
6418.40,6.51223
6482.58,6.19316
6547.41,5.93082
6612.88,5.70444
6679.01,5.50736
6745.80,5.32301
6813.26,5.16690
6881.39,5.01569
6950.21,4.88877
7019.71,4.75440
7089.91,4.61945
7160.81,4.44763
7232.41,4.24313
7304.74,4.02125
7377.79,3.77785
7451.56,3.51252
7526.08,3.23990
7601.34,2.95710
7677.35,2.69091
7754.13,2.40284
7831.67,2.13302
7909.98,1.86995
7989.08,1.61817
8068.98,1.37495
8149.67,1.14091
8231.16,0.92217
8313.47,0.72045
8396.61,0.54020
8480.57,0.36744
8565.38,0.17782
8651.03,-0.00736
8737.54,-0.18698
8824.92,-0.37140
8913.17,-0.56273
9002.30,-0.74490
9092.32,-0.94724
9183.25,-1.16050
9275.08,-1.38644
9367.83,-1.61814
9461.51,-1.85339
9556.12,-2.10324
9651.68,-2.38197
9748.20,-2.66221
9845.68,-2.94836
9944.14,-3.21645
10043.58,-3.48774
10144.02,-3.72914
10245.46,-3.96213
10347.91,-4.17840
10451.39,-4.38856
10555.91,-4.59657
10661.46,-4.80261
10768.08,-5.01423
10875.76,-5.22773
10984.52,-5.42905
11094.36,-5.63799
11205.31,-5.84518
11317.36,-6.05982
11430.53,-6.27127
11544.84,-6.48043
11660.29,-6.68789
11776.89,-6.89648
11894.66,-7.06977
12013.60,-7.25107
12133.74,-7.42217
12255.08,-7.59751
12377.63,-7.76206
12501.41,-7.92130
12626.42,-8.09572
12752.68,-8.25274
12880.21,-8.41710
13009.01,-8.58370
13139.10,-8.74656
13270.49,-8.89075
13403.20,-9.03085
13537.23,-9.17640
13672.60,-9.31686
13809.33,-9.44916
13947.42,-9.57765
14086.90,-9.71294
14227.77,-9.82576
14370.04,-9.93791
14513.74,-10.05863
14658.88,-10.16570
14805.47,-10.27827
14953.52,-10.38131
15103.06,-10.51791
15254.09,-10.68106
15406.63,-10.83700
15560.70,-10.98927
15716.30,-11.14208
15873.47,-11.29229
16032.20,-11.44532
16192.52,-11.69564
16354.45,-11.91664
16517.99,-12.14637
16683.17,-12.38397
16850.01,-12.60363
17018.51,-12.84516
17188.69,-13.16695
17360.58,-13.50978
17534.18,-13.84506
17709.53,-14.15490
17886.62,-14.49231
18065.49,-14.86563
18246.14,-15.29058
18428.60,-15.74076
18612.89,-16.17397
18799.02,-16.61374
18987.01,-17.03409
19176.88,-17.55410
19368.65,-18.07674
19562.33,-18.59067
19757.96,-19.09194
19955.54,-19.61385
