frequency,raw
20.00,-3.28863
20.20,-3.27457
20.40,-3.26055
20.61,-3.24610
20.81,-3.23262
21.02,-3.21918
21.23,-3.20606
21.44,-3.19428
21.66,-3.18246
21.87,-3.17249
22.09,-3.16311
22.31,-3.15468
22.54,-3.14780
22.76,-3.14200
22.99,-3.13758
23.22,-3.13449
23.45,-3.13222
23.69,-3.13164
23.92,-3.13183
24.16,-3.13279
24.40,-3.13485
24.65,-3.13737
24.89,-3.14017
25.14,-3.14332
25.39,-3.14637
25.65,-3.14938
25.91,-3.15176
26.16,-3.15340
26.43,-3.15444
26.69,-3.15439
26.96,-3.15294
27.23,-3.15038
27.50,-3.14667
27.77,-3.14139
28.05,-3.13453
28.33,-3.12654
28.62,-3.11713
28.90,-3.10699
29.19,-3.09561
29.48,-3.08377
29.78,-3.07126
30.08,-3.05877
30.38,-3.04659
30.68,-3.03523
30.99,-3.02453
31.30,-3.01515
31.61,-3.00729
31.93,-3.00099
32.24,-2.99673
32.57,-2.99455
32.89,-2.99462
33.22,-2.99666
33.55,-3.00054
33.89,-3.00618
34.23,-3.01317
34.57,-3.02110
34.92,-3.02981
35.27,-3.03859
35.62,-3.04697
35.97,-3.05452
36.33,-3.06100
36.70,-3.06592
37.06,-3.06880
37.43,-3.06958
37.81,-3.06806
38.19,-3.06425
38.57,-3.05837
38.95,-3.05071
39.34,-3.04141
39.74,-3.03088
40.14,-3.01993
40.54,-3.00915
40.94,-2.99913
41.35,-2.99018
41.76,-2.98307
42.18,-2.97821
42.60,-2.97578
43.03,-2.97584
43.46,-2.97828
43.90,-2.98288
44.33,-2.98902
44.78,-2.99650
45.23,-3.00420
45.68,-3.01141
46.13,-3.01748
46.60,-3.02167
47.06,-3.02340
47.53,-3.02256
48.01,-3.01878
48.49,-3.01214
48.97,-3.00341
49.46,-2.99294
49.96,-2.98149
50.46,-2.97037
50.96,-2.96063
51.47,-2.95321
51.99,-2.94869
52.51,-2.94847
53.03,-2.95205
53.56,-2.95979
54.10,-2.97118
54.64,-2.98515
55.18,-3.00058
55.74,-3.01671
56.29,-3.03140
56.86,-3.04425
57.42,-3.05369
58.00,-3.05954
58.58,-3.06167
59.16,-3.06006
59.76,-3.05584
60.35,-3.05010
60.96,-3.04406
61.57,-3.03921
62.18,-3.03685
62.80,-3.03781
63.43,-3.04240
64.07,-3.05065
64.71,-3.06185
65.35,-3.07463
66.01,-3.08816
66.67,-3.10078
67.33,-3.11143
68.01,-3.11991
68.69,-3.12610
69.37,-3.13085
70.07,-3.13565
70.77,-3.14213
71.48,-3.15220
72.19,-3.16716
72.91,-3.18805
73.64,-3.21484
74.38,-3.24644
75.12,-3.28030
75.87,-3.31417
76.63,-3.34507
77.40,-3.37023
78.17,-3.38725
78.95,-3.39517
79.74,-3.39355
80.54,-3.38273
81.35,-3.36337
82.16,-3.33689
82.98,-3.30371
83.81,-3.26359
84.65,-3.21510
85.50,-3.15605
86.35,-3.08502
87.22,-2.99741
88.09,-2.89326
88.97,-2.77177
89.86,-2.63328
90.76,-2.48165
91.66,-2.32281
92.58,-2.15852
93.51,-1.99541
94.44,-1.83844
95.39,-1.68594
96.34,-1.54035
97.30,-1.39874
98.28,-1.25808
99.26,-1.12117
100.25,-0.98875
101.25,-0.86451
102.27,-0.75164
103.29,-0.65543
104.32,-0.57516
105.37,-0.50640
106.42,-0.44413
107.48,-0.38086
108.56,-0.31103
109.64,-0.23483
110.74,-0.15407
111.85,-0.07572
112.97,-0.00623
114.10,0.05085
115.24,0.09668
116.39,0.13656
117.55,0.17720
118.73,0.22382
119.92,0.27612
121.12,0.32964
122.33,0.37806
123.55,0.41697
124.79,0.44803
126.03,0.47738
127.29,0.51455
128.57,0.56571
129.85,0.62966
131.15,0.69922
132.46,0.76268
133.79,0.81212
135.12,0.84643
136.48,0.87340
137.84,0.90200
139.22,0.93720
140.61,0.97510
142.02,1.00612
143.44,1.02203
144.87,1.02377
146.32,1.02165
147.78,1.02876
149.26,1.05199
150.75,1.08705
152.26,1.12272
153.78,1.14967
155.32,1.16906
156.88,1.19081
158.44,1.22295
160.03,1.26338
161.63,1.28741
163.24,1.30102
164.88,1.29300
166.53,1.27750
168.19,1.27160
169.87,1.27998
171.57,1.29202
173.29,1.29375
175.02,1.28375
176.77,1.27529
178.54,1.28095
180.32,1.29694
182.13,1.30570
183.95,1.29553
185.79,1.27721
187.65,1.27482
189.52,1.29941
191.42,1.33561
193.33,1.35528
195.27,1.34669
197.22,1.32286
199.19,1.29882
201.18,1.27133
203.19,1.22881
205.23,1.17735
207.28,1.14389
209.35,1.14511
211.44,1.16475
213.56,1.17214
215.69,1.15851
217.85,1.14282
220.03,1.13823
222.23,1.13277
224.45,1.11377
226.70,1.09212
228.96,1.08303
231.25,1.07458
233.57,1.04503
235.90,0.99448
238.26,0.97543
240.64,0.98277
243.05,0.98694
245.48,0.97513
247.93,0.96931
250.41,0.97867
252.92,0.98062
255.45,0.97076
258.00,0.97706
260.58,0.99940
263.19,0.99760
265.82,0.96946
268.48,0.96603
271.16,1.00054
273.87,1.02768
276.61,1.03106
279.38,1.03827
282.17,1.04523
284.99,1.04094
287.84,1.03867
290.72,1.04767
293.63,1.05190
296.57,1.06120
299.53,1.08923
302.53,1.09495
305.55,1.07343
308.61,1.05247
311.69,1.06340
314.81,1.03788
317.96,1.00424
321.14,0.96915
324.35,0.93277
327.59,0.89460
330.87,0.85795
334.18,0.81376
337.52,0.75503
340.90,0.71578
344.30,0.66248
347.75,0.63367
351.23,0.61958
354.74,0.57102
358.28,0.49495
361.87,0.48386
365.49,0.48125
369.14,0.47427
372.83,0.49547
376.56,0.50078
380.33,0.54203
384.13,0.55085
387.97,0.56810
391.85,0.62987
395.77,0.65535
399.73,0.70017
403.72,0.72806
407.76,0.73153
411.84,0.78870
415.96,0.83032
420.12,0.84040
424.32,0.82903
428.56,0.84773
432.85,0.90949
437.18,0.91541
441.55,0.92120
445.96,0.92139
450.42,0.96241
454.93,0.96916
459.48,0.98127
464.07,0.97869
468.71,0.97310
473.40,0.96466
478.13,0.93191
482.91,0.89657
487.74,0.81154
492.62,0.77731
497.55,0.75561
502.52,0.74012
507.55,0.70309
512.62,0.67210
517.75,0.63886
522.93,0.60127
528.16,0.53674
533.44,0.49834
538.77,0.48826
544.16,0.48127
549.60,0.44661
555.10,0.41954
560.65,0.37055
566.25,0.33124
571.92,0.33467
577.64,0.28411
583.41,0.31475
589.25,0.37143
595.14,0.35945
601.09,0.35417
607.10,0.35332
613.17,0.41183
619.30,0.50107
625.50,0.54633
631.75,0.58742
638.07,0.65510
644.45,0.66612
650.89,0.71146
657.40,0.77552
663.98,0.83049
670.62,0.86969
677.32,0.90890
684.10,0.93892
690.94,0.97984
697.85,0.96394
704.83,1.00048
711.87,1.02498
718.99,1.04791
726.18,1.03489
733.44,1.04621
740.78,1.08002
748.19,1.10743
755.67,1.11862
763.23,1.11822
770.86,1.11999
778.57,1.16019
786.35,1.15035
794.22,1.20140
802.16,1.19341
810.18,1.20116
818.28,1.17843
826.46,1.18181
834.73,1.13706
843.08,1.09782
851.51,1.00811
860.02,0.92087
868.62,0.86292
877.31,0.79063
886.08,0.67212
894.94,0.56446
903.89,0.45588
912.93,0.39433
922.06,0.32743
931.28,0.25237
940.59,0.17798
950.00,0.12525
959.50,0.05672
969.09,0.01317
978.78,0.01700
988.57,-0.02425
998.46,-0.00496
1008.44,0.02717
1018.53,0.07408
1028.71,0.10153
1039.00,0.14109
1049.39,0.23071
1059.88,0.30511
1070.48,0.38571
1081.19,0.44969
1092.00,0.53572
1102.92,0.63040
1113.95,0.69683
1125.09,0.77120
1136.34,0.85999
1147.70,0.94618
1159.18,1.05696
1170.77,1.13747
1182.48,1.24001
1194.30,1.33962
1206.25,1.47166
1218.31,1.55448
1230.49,1.63109
1242.80,1.69817
1255.22,1.77079
1267.78,1.85485
1280.45,1.92037
1293.26,1.97925
1306.19,2.06167
1319.25,2.12259
1332.45,2.16903
1345.77,2.24314
1359.23,2.30646
1372.82,2.39180
1386.55,2.43317
1400.41,2.50199
1414.42,2.56479
1428.56,2.64561
1442.85,2.72394
1457.28,2.82505
1471.85,2.95706
1486.57,3.04090
1501.43,3.17232
1516.45,3.27128
1531.61,3.36463
1546.93,3.46032
1562.40,3.53045
1578.02,3.57053
1593.80,3.60915
1609.74,3.66959
1625.84,3.69785
1642.10,3.74223
1658.52,3.77136
1675.10,3.80489
1691.85,3.79448
1708.77,3.84266
1725.86,3.86531
1743.12,3.85287
1760.55,3.88459
1778.15,3.88290
1795.94,3.89071
1813.90,3.92051
1832.03,3.96110
1850.36,4.01588
1868.86,4.05443
1887.55,4.12351
1906.42,4.19615
1925.49,4.26543
1944.74,4.32018
1964.19,4.40529
1983.83,4.49153
2003.67,4.55200
2023.71,4.63342
2043.94,4.72183
2064.38,4.79898
2085.03,4.89688
2105.88,4.99398
2126.94,5.10006
2148.20,5.19490
2169.69,5.28542
2191.38,5.38518
2213.30,5.49295
2235.43,5.59924
2257.78,5.68898
2280.36,5.79173
2303.17,5.90841
2326.20,6.01984
2349.46,6.15644
2372.95,6.26674
2396.68,6.38350
2420.65,6.53439
2444.86,6.67036
2469.31,6.80859
2494.00,6.98552
2518.94,7.14140
2544.13,7.29454
2569.57,7.45714
2595.27,7.61512
2621.22,7.78075
2647.43,7.92032
