frequency,raw
507.55,1.08339
512.62,1.07671
517.75,1.08898
522.93,1.07769
528.16,1.06313
533.44,1.06870
538.77,1.05779
544.16,1.06159
549.60,1.05380
555.10,1.09076
560.65,1.08274
566.25,1.08414
571.92,1.07674
577.64,1.04637
583.41,1.03394
589.25,1.01278
595.14,0.98716
601.09,0.96062
607.10,0.93462
613.17,0.88506
619.30,0.86763
625.50,0.83330
631.75,0.79659
638.07,0.74917
644.45,0.71726
650.89,0.68147
657.40,0.67675
663.98,0.65479
670.62,0.64166
677.32,0.62720
684.10,0.65082
690.94,0.69060
697.85,0.70952
704.83,0.76461
711.87,0.80789
718.99,0.86410
726.18,0.91707
733.44,0.99312
740.78,1.04769
748.19,1.10885
755.67,1.19195
763.23,1.22632
770.86,1.29941
778.57,1.34249
786.35,1.36515
794.22,1.41268
802.16,1.40741
810.18,1.42578
818.28,1.41595
826.46,1.37610
834.73,1.35960
843.08,1.30894
851.51,1.22604
860.02,1.15965
868.62,1.09985
877.31,1.02730
886.08,0.94391
894.94,0.87569
903.89,0.80577
912.93,0.74190
922.06,0.67333
931.28,0.58860
940.59,0.48578
950.00,0.38730
959.50,0.31862
969.09,0.24154
978.78,0.15378
988.57,0.08039
998.46,0.00616
1008.44,-0.03374
1018.53,-0.09699
1028.71,-0.13131
1039.00,-0.19431
1049.39,-0.22474
1059.88,-0.24734
1070.48,-0.26911
1081.19,-0.29179
1092.00,-0.29536
1102.92,-0.28961
1113.95,-0.31526
1125.09,-0.32446
1136.34,-0.32642
1147.70,-0.30552
1159.18,-0.29570
1170.77,-0.29259
1182.48,-0.27675
1194.30,-0.25112
1206.25,-0.19383
1218.31,-0.15267
1230.49,-0.09407
1242.80,-0.02860
1255.22,0.04874
1267.78,0.16449
1280.45,0.27030
1293.26,0.37715
1306.19,0.48856
1319.25,0.61823
1332.45,0.73759
1345.77,0.86800
1359.23,0.98849
1372.82,1.09846
1386.55,1.20299
1400.41,1.31652
1414.42,1.43140
1428.56,1.53496
1442.85,1.66231
1457.28,1.80332
1471.85,1.93404
1486.57,2.06265
1501.43,2.20640
1516.45,2.32898
1531.61,2.44432
1546.93,2.52820
1562.40,2.61445
1578.02,2.68016
1593.80,2.74394
1609.74,2.81357
1625.84,2.87077
1642.10,2.94741
1658.52,3.00287
1675.10,3.06613
1691.85,3.12396
1708.77,3.18072
1725.86,3.22695
1743.12,3.25892
1760.55,3.31353
1778.15,3.36539
1795.94,3.40877
1813.90,3.48476
1832.03,3.55039
1850.36,3.63662
1868.86,3.71705
1887.55,3.79487
1906.42,3.86333
1925.49,3.90214
1944.74,3.93198
1964.19,3.94622
1983.83,3.95343
2003.67,3.94866
2023.71,3.94462
2043.94,3.92903
2064.38,3.90484
2085.03,3.90317
2105.88,3.92406
2126.94,3.93903
2148.20,3.97113
2169.69,4.00252
2191.38,4.03756
2213.30,4.08117
2235.43,4.12532
2257.78,4.16363
2280.36,4.21434
2303.17,4.25881
2326.20,4.33266
2349.46,4.42457
2372.95,4.49374
2396.68,4.56201
2420.65,4.65392
2444.86,4.74616
2469.31,4.84053
2494.00,4.96489
2518.94,5.07114
2544.13,5.16673
2569.57,5.28337
2595.27,5.39700
2621.22,5.51958
2647.43,5.62799
2673.90,5.73292
2700.64,5.84779
2727.65,5.95413
2754.93,6.06985
2782.48,6.17526
2810.30,6.27723
2838.40,6.34610
2866.79,6.42392
2895.46,6.50536
2924.41,6.56686
2953.65,6.61771
2983.19,6.66516
3013.02,6.70178
3043.15,6.71114
3073.58,6.72610
3104.32,6.74429
3135.36,6.73848
3166.72,6.72099
3198.38,6.68161
3230.37,6.64693
3262.67,6.60629
3295.30,6.58009
3328.25,6.54175
3361.53,6.48949
3395.15,6.42202
3429.10,6.35449
